Name,Spin_rat,CorrIE_OS,CorrIE_SS,CorrIE_SRS,IE_HF,IE_SRSMP2
23_28,1.027483739035056,-0.0031700298461611776,0,-0.0031700298461611776,7.317484164559573e-05,-0.003096855004515582
23_29,1.297129439413444,-0.0037058334162506945,0,-0.0037058334162506945,-0.07889664966319287,-0.08260248307944357
23_30,0.9986513123617093,-0.004369304797791438,-0.0075571732805509275,-0.011926478078342365,-0.08011853147331749,-0.09204500955165985
23_31,1.0373385757657023,-0.0016110538413598996,0,-0.0016110538413598996,-0.0007623966923802072,-0.002373450533740107
23_32,0.5300991943899566,-0.001427876184004926,-0.004652585057014172,-0.006080461241019098,0.048831909967248066,0.04275144872622897
23_33,0.8315284243494107,-0.00038331835577869015,-0.0007962389768185978,-0.001179557332597288,0.03458502028024668,0.03340546294764939
24_25,0.7332769110574577,-0.0038763152401268554,-0.009130866519344302,-0.013007181759471157,0.01354823360361479,0.0005410518441436325
24_26,0.7113984854275506,-0.002804222605384237,-0.006808641467054607,-0.009612864072438844,-0.002198134874106472,-0.011810998946545316
24_27,0.4664375143589347,-0.001906072357229155,-0.007058409106255656,-0.008964481463484811,-0.01803892793373052,-0.02700340939721533
24_28,0.7239402639493631,-0.002829109848609797,-0.006750065616331264,-0.00957917546494106,0.0002506570874629688,-0.009328518377478091
24_29,0.7655476280990301,-0.0026936441980721162,-0.006077555451199858,-0.008771199649271973,-0.08631944988792384,-0.0950906495371958
24_30,0.8416222546939501,-0.006486602376577291,-0.013312541719561245,-0.019799144096138536,-0.09653256462911486,-0.11633170872525339
24_31,0.7309365499517704,-0.0029928063258876625,-0.007072286568589499,-0.010065092894477162,0.001524832309314661,-0.008540260585162501
24_32,0.5569050047047167,-0.0028624847606685314,-0.008878160220445722,-0.011740644981114254,0.059593953550120204,0.04785330856900595
24_33,0.5697697261960707,-0.0015792265346431967,-0.004787469038914732,-0.006366695573557928,0.03766773963934611,0.03130104406578818
25_26,0.9262046380804992,-0.0036917565430402478,-0.006884731656860746,-0.010576488199900994,0.011893378904460405,0.001316890704559412
25_27,0.6816692099492574,-0.00279210955268848,-0.007074890007538206,-0.009866999560226686,-0.0038995315996999125,-0.013766531159926598
25_28,0.9456537314280479,-0.004006600277631314,-0.007318208725497389,-0.011324809003128704,0.014748027159384947,0.0034232181562562445
25_29,0.9997016966197553,-0.0034324213088227575,-0.005930496802482019,-0.009362918111304776,-0.06815777195470218,-0.07752069006600697
25_30,0.9390119349634198,-0.006260581341567322,-0.011516074509301095,-0.017776655850868416,-0.0709183530784685,-0.0886950089293369
25_31,0.9056547309162722,-0.0026234193749643266,-0.005003408676494474,-0.007626828051458801,0.013455697922154286,0.005828869870695485
25_32,0.7108188488969203,-0.003563412856512618,-0.008659007639736656,-0.012222420496249274,0.06856289161419227,0.056340471117943
25_33,0.8696052735157764,-0.0023814992085813636,-0.004730305528591698,-0.0071118047371730615,0.050524258834457214,0.043412454097284156
26_27,0.6364378732161128,-0.0018617241997751334,-0.005052661966399484,-0.006914386166174617,-0.017696369166742443,-0.02461075533291706
26_28,1.0069289720965653,-0.005690890451402914,0,-0.005690890451402914,-0.00013037538951721217,-0.005821265840920126
26_29,1.136505035745263,-0.006231024121370012,0,-0.006231024121370012,-0.07919650657800048,-0.0854275306993705
26_30,0.9870983972344937,-0.005301542085070114,-0.009276895881591451,-0.014578437966661566,-0.08143025786762337,-0.09600869583428492
26_31,1.0029101443399389,-0.004160538995340519,0,-0.004160538995340519,-0.0010057559170491004,-0.00516629491238962
26_32,0.6799116534143803,-0.002599331291506095,-0.006603437411932015,-0.00920276870343811,0.0500107815175852,0.040808012814147095
26_33,0.942994958546958,-0.0014403697850748887,-0.002638308322221688,-0.004078678107296577,0.03453595076689453,0.03045727265959795
27_28,0.6012670626343346,-0.001553255392217956,-0.004462069925654655,-0.006015325317872611,-0.016009701494567707,-0.02202502681244032
27_29,0.7322182633045011,-0.0031332610553403196,-0.007391233788530153,-0.010524494843870472,-0.11512208564477078,-0.12564658048864125
27_30,0.7859424333756869,-0.0043036263214452,-0.009458118123839806,-0.013761744445285006,-0.10073891972251658,-0.11450066416780158
27_31,0.4258060349283647,-0.0007688212204345369,-0.003118706211922333,-0.00388752743235687,-0.016724598616747244,-0.020612126049104115
27_32,0.44040666588145855,-0.001757981927234269,-0.006894796271697258,-0.008652778198931527,0.03474772108393154,0.026094942885000014
27_33,0.3171284629334416,-0.0005270498668561263,-0.0028706312026125945,-0.0033976810694687208,0.018333325598177908,0.014935644528709185
28_29,1.1695691608426948,-0.006025206415841122,0,-0.006025206415841122,-0.07780007455357918,-0.0838252809694203
28_30,0.9984733539821455,-0.005801289166257999,-0.010035729566479109,-0.01583701873273711,-0.07835502028410701,-0.09419203901684411
28_31,1.0323185510183746,-0.003284877720984458,0,-0.003284877720984458,0.0013265230552406138,-0.0019583546657438444
28_32,0.6531743079501869,-0.002227490773259846,-0.00589043998833584,-0.008117930761595686,0.052861614588209704,0.04474368382661402
28_33,0.9569727283492409,-0.0010817083967951846,-0.0019524123909666583,-0.003034120787761843,0.03698409676508163,0.03394997597731979
29_30,1.0305933012677169,-0.02045624008673718,0,-0.02045624008673718,-0.06418493678211235,-0.08464117686884953
29_31,1.2648548448241212,-0.0038628795130145385,0,-0.0038628795130145385,-0.0786006034197726,-0.08246348293278713
29_32,0.6726026591167036,-0.0021346063097749846,-0.005481761352505846,-0.00761636766228083,-0.10524102069143737,-0.1128573883537182
29_33,1.2604813658329643,-0.003578176744983623,0,-0.003578176744983623,-0.08479362412185765,-0.08837180086684127
30_31,0.9891435420304039,-0.004992433517537895,-0.008717940209026198,-0.013710373726564092,-0.08115006660113977,-0.09486044032770385
30_32,0.678563945048944,-0.005266027376978224,-0.013404581153615445,-0.01867060853059367,-0.17667559853543935,-0.19534620706603303
30_33,0.9816089764404359,-0.004273311037695602,-0.007519464254831028,-0.01179277529252663,-0.08666801164031313,-0.09846078693283974
31_32,0.5877604748489221,-0.001878741933014938,-0.005521126107219896,-0.007399868040234833,0.04936364570312435,0.041963777662889515
31_33,0.8787621992864091,-0.00046786787852522106,-0.0009196292548766921,-0.0013874971334019131,0.03626444342103241,0.034876946287630495
32_33,0.3809844441163496,-0.0009246187368551229,-0.0041919525900839145,-0.005116571326939038,0.13941707284266158,0.13430050151572254
